0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:26 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:26 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:26 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:26 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:28 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:28 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:28 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:28 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:40:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Morita.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Busanze.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/KasahunJebo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/El_Laure.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/ElLaurelHijo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Esencia.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Marcala.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Cerrado.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Supremo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/TanzaniaAA.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/maxim.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/kanu.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/KenyaAA.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/cafe_americano.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Fortissio_Lungo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Volluto.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/view/img/Linizio_Lungo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:29 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/index.jsp?inc=view/shopping/product_detail/Coffee_Stick1.jsp HTTP/1.1" 200 9041
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/css/header.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/css/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/css/footer.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/img/shoppingcart_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/img/logo_white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:42:32 +0900] "GET /Coffeesazo/view/js/popper.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:20 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:21 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:22 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14237
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:23 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:46:43 +0900] "GET /Coffeesazo/index.jsp?inc=view/shopping/product_detail/Coffee_Stick1.jsp HTTP/1.1" 200 9041
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/stick HTTP/1.1" 200 14306
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/jquery.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/bootstrap.min.js HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:08 +0900] "GET /Coffeesazo/js/popper.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:27 +0900] "GET /Coffeesazo/capsule HTTP/1.1" 200 13294
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:27 +0900] "GET /Coffeesazo/view/css/capsule_coffee.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jan/2021:23:47:51 +0900] "GET /Coffeesazo/capsule HTTP/1.1" 200 13317
